work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,predicted_salary_usd
2023,Executive,Full-Time,Analytics Engineer,170000,US,On-Site,US,Medium,172284
2024,Senior,Full-Time,Data Scientist,130000,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Data Analyst,169000,US,On-Site,US,Medium,128320
2024,Senior,Full-Time,Data Architect,299792,US,On-Site,US,Medium,167461
2023,Entry-Level,Full-Time,Data Scientist,70000,US,On-Site,US,Medium,111924
2023,Senior,Full-Time,Applied Scientist,133500,US,On-Site,US,Medium,186452
2024,Entry-Level,Full-Time,Research Analyst,116000,US,Fully Remote,US,Medium,126073
2023,Entry-Level,Full-Time,Data Analyst,74300,US,Fully Remote,US,Medium,79277
2022,Senior,Full-Time,Data Architect,250000,US,On-Site,US,Medium,151985
2024,Mid-Level,Full-Time,Data Engineer,115000,US,Fully Remote,US,Medium,136086
2022,Senior,Full-Time,Machine Learning Engineer,129300,US,On-Site,US,Medium,176778
2023,Executive,Full-Time,Data Engineer,167500,US,On-Site,US,Medium,184765
2023,Senior,Full-Time,Machine Learning Engineer,197400,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Strategist,125000,US,Fully Remote,US,Medium,142126
2024,Mid-Level,Full-Time,Data Analyst,134400,US,On-Site,US,Medium,107663
2023,Senior,Full-Time,Data Analyst,130000,US,On-Site,US,Medium,128320
2023,Senior,Full-Time,Analytics Engineer,150000,US,Fully Remote,US,Medium,165674
2023,Senior,Full-Time,Machine Learning Engineer,66000,US,On-Site,US,Medium,201918
2024,Mid-Level,Full-Time,Business Intelligence Analyst,125000,US,On-Site,US,Medium,118462
2023,Senior,Full-Time,Data Scientist,185900,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Data Scientist,220000,US,On-Site,US,Medium,173369
2022,Mid-Level,Full-Time,Data Analyst,150000,US,On-Site,US,Medium,99720
2023,Senior,Full-Time,Data Scientist,210000,US,On-Site,US,Medium,173369
2024,Entry-Level,Full-Time,Data Science,72222,DE,On-Site,DE,Medium,71381
2024,Senior,Full-Time,Data Engineer,188000,US,On-Site,US,Medium,162159
2023,Senior,Full-Time,Data Architect,113900,US,Fully Remote,US,Medium,173332
2023,Senior,Full-Time,Data Modeler,258700,US,On-Site,US,Medium,135577
2023,Mid-Level,Full-Time,Data Analyst,36000,US,Fully Remote,US,Medium,100557
2023,Senior,Full-Time,Data Engineer,160000,US,On-Site,US,Medium,163312
2024,Mid-Level,Full-Time,Data Analyst,135000,US,On-Site,US,Medium,107663
2024,Mid-Level,Full-Time,Research Scientist,100400,US,On-Site,US,Large,135265
2023,Mid-Level,Full-Time,Data Engineer,130000,US,On-Site,US,Medium,141383
2023,Senior,Full-Time,Applied Scientist,192000,US,Fully Remote,US,Medium,192908
2022,Senior,Full-Time,Data Engineer,160395,US,Fully Remote,US,Medium,157016
2024,Senior,Full-Time,Data Architect,165000,US,Fully Remote,US,Medium,174675
2024,Mid-Level,Full-Time,Data Engineer,154000,US,On-Site,US,Medium,137171
2023,Mid-Level,Full-Time,Machine Learning Engineer,125000,US,On-Site,US,Medium,167075
2024,Senior,Full-Time,Data Scientist,145000,US,Fully Remote,US,Medium,175703
2023,Senior,Full-Time,AI Architect,330000,US,On-Site,US,Medium,281241
2023,Senior,Full-Time,AI Engineer,106200,US,On-Site,US,Medium,176286
2024,Senior,Full-Time,Analytics Engineer,153018,US,On-Site,US,Medium,179474
2023,Senior,Full-Time,Data Engineer,178500,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Engineer,194000,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Analyst,240500,US,On-Site,US,Medium,128320
2023,Senior,Full-Time,Data Scientist,165000,US,On-Site,US,Medium,173369
2022,Mid-Level,Full-Time,Data Engineer,120000,US,Fully Remote,US,Medium,138127
2023,Senior,Full-Time,Data Analyst,140000,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Machine Learning Engineer,140358,DE,Fully Remote,DE,Medium,133904
2023,Senior,Full-Time,Business Intelligence Engineer,170000,US,On-Site,US,Medium,142464
2024,Senior,Full-Time,AI Architect,197500,US,On-Site,US,Medium,181673
2024,Senior,Full-Time,Data Science Consultant,122000,US,On-Site,US,Medium,139605
2024,Senior,Full-Time,ETL Developer,99500,US,On-Site,US,Medium,117186
2024,Mid-Level,Full-Time,Business Intelligence,150000,US,On-Site,US,Medium,132961
2023,Senior,Full-Time,Data Engineer,133300,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Decision Scientist,204500,US,On-Site,US,Medium,173484
2023,Senior,Full-Time,Data Analyst,92280,GB,On-Site,GB,Medium,91001
2023,Senior,Full-Time,Data Scientist,187000,US,Fully Remote,US,Medium,174953
2024,Mid-Level,Full-Time,Data Scientist,162000,US,On-Site,US,Medium,135556
2022,Senior,Full-Time,Data Architect,190000,US,Fully Remote,US,Medium,172398
2023,Senior,Full-Time,Analytics Engineer,235400,US,Fully Remote,US,Medium,165674
2023,Mid-Level,Full-Time,Data Engineer,100000,US,On-Site,US,Medium,141383
2024,Senior,Full-Time,Analytics Engineer,140000,CA,On-Site,CA,Medium,170614
2023,Senior,Full-Time,Data Scientist,166000,CA,Fully Remote,CA,Medium,159714
2023,Senior,Full-Time,Data Engineer,199000,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Scientist,245000,US,Fully Remote,US,Medium,174953
2023,Mid-Level,Full-Time,AI Engineer,225000,US,On-Site,US,Medium,147099
2023,Senior,Full-Time,Data Engineer,133800,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Analytics Engineer,84000,US,On-Site,US,Medium,176399
2024,Entry-Level,Full-Time,Data Analyst,75065,US,Fully Remote,US,Medium,92098
2023,Senior,Full-Time,Data Scientist,240000,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Architect,170000,US,Fully Remote,US,Medium,173332
2023,Senior,Full-Time,Data Scientist,295490,US,On-Site,US,Medium,173369
2023,Mid-Level,Full-Time,Machine Learning Engineer,135000,US,On-Site,US,Medium,167075
2024,Entry-Level,Full-Time,Data Analyst,153000,US,Fully Remote,US,Medium,92098
2023,Senior,Full-Time,Data Scientist,370000,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Data Operations Engineer,240000,US,On-Site,US,Medium,191947
2023,Mid-Level,Full-Time,Data Engineer,130000,US,Fully Remote,US,Medium,137804
2024,Senior,Full-Time,Machine Learning Engineer,137500,US,On-Site,US,Medium,204712
2023,Executive,Full-Time,Head of Data,172200,US,On-Site,US,Medium,217967
2022,Mid-Level,Full-Time,Data Engineer,120000,US,On-Site,US,Medium,135676
2023,Senior,Full-Time,Data Architect,90000,US,Fully Remote,US,Medium,173332
2023,Entry-Level,Full-Time,Data Analyst,75000,US,Fully Remote,US,Medium,79277
2024,Mid-Level,Full-Time,Data Science Practitioner,68400,US,On-Site,US,Medium,126949
2022,Senior,Full-Time,Data Scientist,159000,US,On-Site,US,Large,153009
2022,Senior,Full-Time,Data Scientist,98506,GB,On-Site,GB,Medium,101494
2023,Senior,Full-Time,BI Developer,167500,US,On-Site,US,Medium,129636
2023,Senior,Full-Time,Data Architect,180000,US,Fully Remote,US,Medium,173332
2023,Entry-Level,Full-Time,Data Analyst,41419,US,Fully Remote,US,Medium,79277
2023,Senior,Full-Time,Machine Learning Engineer,176000,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Analyst,153600,US,Fully Remote,US,Medium,122680
2024,Mid-Level,Full-Time,Data Engineer,158000,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Computer Vision Engineer,210000,US,On-Site,US,Medium,199001
2024,Senior,Full-Time,Data Science,162000,US,On-Site,US,Medium,164623
2023,Mid-Level,Full-Time,Data Analyst,110000,US,Fully Remote,US,Medium,100557
2023,Senior,Full-Time,Research Scientist,163200,US,On-Site,US,Medium,207266
2024,Senior,Full-Time,Data Engineer,100000,US,On-Site,US,Medium,162159
2024,Mid-Level,Full-Time,Data Scientist,166000,US,On-Site,US,Medium,135556
2023,Mid-Level,Full-Time,Machine Learning Engineer,92280,GB,Fully Remote,GB,Medium,86180
2024,Senior,Full-Time,Data Engineer,180000,US,On-Site,US,Medium,162159
2023,Entry-Level,Full-Time,Data Engineer,187000,US,On-Site,US,Medium,111560
2023,Senior,Full-Time,Machine Learning Engineer,191400,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Analytics Engineer,82920,US,Fully Remote,US,Medium,165674
2023,Senior,Full-Time,Business Intelligence Analyst,198200,US,On-Site,US,Medium,138060
2023,Senior,Full-Time,Applied Scientist,260000,US,On-Site,US,Large,223259
2023,Mid-Level,Full-Time,Applied Scientist,222200,US,On-Site,US,Large,190780
2023,Senior,Full-Time,Research Engineer,196000,US,On-Site,US,Medium,207266
2024,Senior,Full-Time,Data Operations Specialist,55720,US,Fully Remote,US,Medium,109026
2022,Senior,Full-Time,Data Engineer,135000,US,On-Site,US,Medium,153391
2023,Senior,Full-Time,Data Engineer,275300,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Data Scientist,121000,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Data Analyst,105000,US,On-Site,US,Medium,128320
2023,Senior,Full-Time,Data Analyst,127000,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Data Scientist,135000,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Data Scientist,171000,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Machine Learning Engineer,276000,US,On-Site,US,Medium,201918
2024,Senior,Full-Time,Machine Learning Engineer,258800,US,On-Site,US,Medium,204712
2024,Executive,Full-Time,Data Science,204000,US,On-Site,US,Medium,187958
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,On-Site,US,Medium,176778
2023,Senior,Full-Time,Machine Learning Engineer,204600,US,On-Site,US,Medium,201918
2024,Mid-Level,Full-Time,Data Scientist,85000,US,On-Site,US,Medium,135556
2024,Mid-Level,Full-Time,Data Analyst,84000,US,On-Site,US,Medium,107663
2022,Senior,Full-Time,Data Scientist,37824,ES,On-Site,ES,Medium,61435
2022,Senior,Full-Time,ML Engineer,160000,US,On-Site,US,Medium,180926
2023,Mid-Level,Full-Time,Data Engineer,169000,US,On-Site,US,Medium,141383
2023,Entry-Level,Full-Time,Data Engineer,160000,US,On-Site,US,Medium,111560
2023,Senior,Full-Time,Research Scientist,205500,US,On-Site,US,Medium,207266
2023,Senior,Full-Time,Data Quality Engineer,121400,US,On-Site,US,Medium,125912
2023,Mid-Level,Full-Time,Research Scientist,125000,US,On-Site,US,Medium,183499
2023,Senior,Full-Time,Data Scientist,190000,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Scientist,214872,US,Fully Remote,US,Medium,174953
2024,Senior,Full-Time,Data Engineer,140000,US,Fully Remote,US,Medium,159871
2024,Mid-Level,Full-Time,Data Scientist,110000,US,On-Site,US,Medium,135556
2023,Mid-Level,Full-Time,Data Analyst,95000,US,Fully Remote,US,Medium,100557
2024,Senior,Full-Time,Analytics Engineer,96700,US,Fully Remote,US,Medium,164732
2024,Mid-Level,Full-Time,Data Engineer,162000,US,Fully Remote,US,Medium,136086
2023,Senior,Full-Time,Data Scientist,93300,US,On-Site,US,Medium,173369
2023,Senior,Full-Time,Data Analyst,155000,US,On-Site,US,Medium,128320
2024,Mid-Level,Full-Time,AI Engineer,73100,US,On-Site,US,Medium,139818
2024,Senior,Full-Time,Data Engineer,130100,US,On-Site,US,Medium,162159
2023,Entry-Level,Full-Time,Data Analyst,47985,US,On-Site,US,Medium,86195
2022,Senior,Full-Time,Data Engineer,215000,US,On-Site,US,Medium,153391
2023,Senior,Full-Time,Data Scientist,198200,US,Fully Remote,US,Medium,174953
2024,Entry-Level,Full-Time,Data Analyst,64000,US,Fully Remote,US,Medium,92098
2023,Senior,Full-Time,Analytics Engineer,209000,US,On-Site,US,Medium,176399
2023,Senior,Full-Time,Machine Learning Engineer,122700,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Scientist,122700,US,On-Site,US,Medium,173369
2023,Mid-Level,Full-Time,Data Scientist,97171,IE,On-Site,IE,Medium,78965
2023,Senior,Full-Time,Data Engineer,163800,US,On-Site,US,Medium,163312
2023,Entry-Level,Full-Time,Data Analyst,55000,US,On-Site,US,Medium,86195
2024,Senior,Full-Time,Analytics Engineer,92000,US,Fully Remote,US,Medium,164732
2023,Senior,Full-Time,Machine Learning Engineer,79032,LT,On-Site,LT,Medium,131435
2023,Senior,Full-Time,Data Scientist,125000,US,Fully Remote,US,Medium,174953
2024,Senior,Full-Time,Applied Scientist,209000,PL,Fully Remote,PL,Medium,175283
2023,Mid-Level,Full-Time,Applied Scientist,125000,US,On-Site,US,Medium,156392
2024,Mid-Level,Full-Time,Data Engineer,110000,US,Fully Remote,US,Medium,136086
2023,Mid-Level,Full-Time,Data Engineer,149600,US,On-Site,US,Medium,141383
2023,Mid-Level,Full-Time,Data Analyst,61800,US,Fully Remote,US,Medium,100557
2023,Senior,Full-Time,Research Engineer,261500,US,On-Site,US,Large,207744
2023,Senior,Full-Time,Business Intelligence Analyst,110600,US,On-Site,US,Medium,138060
2023,Senior,Full-Time,Machine Learning Scientist,200000,US,On-Site,US,Medium,202477
2023,Senior,Full-Time,Data Scientist,234000,US,On-Site,US,Medium,173369
2022,Senior,Full-Time,Data Engineer,180000,US,On-Site,US,Medium,153391
2022,Mid-Level,Full-Time,Data Analyst,102640,US,Fully Remote,US,Medium,99636
2023,Senior,Full-Time,Data Scientist,138000,US,On-Site,US,Medium,173369
2024,Mid-Level,Full-Time,Data Engineer,132000,US,Fully Remote,US,Medium,136086
2024,Entry-Level,Full-Time,Data Engineer,115000,US,Fully Remote,US,Medium,110551
2024,Senior,Full-Time,Data Engineer,205000,US,On-Site,US,Medium,162159
2023,Executive,Full-Time,Analytics Engineer,200000,US,On-Site,US,Medium,172284
2023,Senior,Full-Time,Data Engineer,205000,US,On-Site,US,Medium,163312
2024,Senior,Full-Time,Machine Learning Engineer,216700,CA,Fully Remote,CA,Medium,168571
2022,Senior,Full-Time,Applied Machine Learning Scientist,108000,US,On-Site,US,Large,153161
2023,Senior,Full-Time,Data Engineer,252000,US,Fully Remote,US,Medium,158529
2024,Senior,Full-Time,Data Engineer,137500,US,On-Site,US,Medium,162159
2024,Mid-Level,Full-Time,Data Engineer,123000,US,On-Site,US,Medium,137171
2023,Senior,Full-Time,Applied Scientist,196000,US,Fully Remote,US,Medium,192908
2023,Senior,Full-Time,Machine Learning Engineer,226600,US,On-Site,US,Medium,201918
2023,Senior,Full-Time,Data Engineer,158620,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Engineer,68637,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Research Scientist,235000,US,Fully Remote,US,Medium,185963
2023,Senior,Full-Time,Data Analyst,125000,US,Fully Remote,US,Medium,122680
2023,Mid-Level,Full-Time,Data Analyst,49216,GB,On-Site,GB,Medium,70536
2023,Senior,Full-Time,Data Scientist,185000,US,On-Site,US,Medium,173369
2022,Senior,Full-Time,Data Scientist,81500,US,On-Site,US,Medium,152924
2024,Mid-Level,Contract,Data Analyst Lead,125000,NZ,Hybrid,NZ,Small,113068
2023,Mid-Level,Full-Time,Research Scientist,155000,US,On-Site,US,Medium,183499
2023,Mid-Level,Full-Time,Data Engineer,66940,ES,Fully Remote,ES,Medium,59730
2023,Mid-Level,Full-Time,Data Engineer,190000,CA,Fully Remote,CA,Medium,135900
2023,Senior,Full-Time,Data Scientist,167500,US,On-Site,US,Medium,173369
2023,Mid-Level,Full-Time,Data Engineer,260000,US,On-Site,US,Medium,141383
2023,Senior,Full-Time,Data Science,86000,US,On-Site,US,Medium,157751
2024,Mid-Level,Full-Time,Machine Learning Engineer,175000,US,On-Site,US,Medium,165956
2023,Senior,Full-Time,Data Engineer,128000,US,Fully Remote,US,Medium,158529
2023,Senior,Full-Time,Data Analyst,165000,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Business Intelligence Engineer,241300,US,On-Site,US,Large,149003
2024,Senior,Full-Time,Data Scientist,155600,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Research Scientist,165000,US,On-Site,US,Medium,207266
2024,Mid-Level,Full-Time,Data Analyst,70000,US,On-Site,US,Medium,107663
2023,Senior,Full-Time,Data Scientist,156000,US,Fully Remote,US,Medium,174953
2023,Senior,Full-Time,Data Engineer,170000,US,On-Site,US,Medium,163312
2023,Mid-Level,Full-Time,Data Science Lead,134326,US,On-Site,US,Medium,141065
2023,Senior,Full-Time,Data Architect,193000,US,Fully Remote,US,Medium,173332
2024,Senior,Full-Time,Research Scientist,146000,US,On-Site,US,Medium,215335
2023,Senior,Full-Time,Data Scientist,186300,US,Fully Remote,US,Medium,174953
2024,Senior,Full-Time,Data Architect,115000,US,On-Site,US,Medium,167461
2024,Senior,Full-Time,Data Engineer,190100,US,Fully Remote,US,Medium,159871
2024,Entry-Level,Full-Time,Insight Analyst,50000,US,Fully Remote,US,Medium,116140
2023,Senior,Full-Time,Data Modeler,147100,US,On-Site,US,Medium,135577
2023,Senior,Full-Time,Data Science,115000,US,On-Site,US,Medium,157751
2022,Senior,Full-Time,Data Architect,131300,US,Fully Remote,US,Large,175121
2023,Senior,Full-Time,Data Engineer,107600,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Data Analyst,100000,US,Fully Remote,US,Medium,122680
2023,Mid-Level,Full-Time,Data Manager,115500,US,On-Site,US,Medium,113649
2024,Mid-Level,Full-Time,Machine Learning Operations Engineer,160000,US,On-Site,US,Medium,163107
2024,Entry-Level,Full-Time,Data Analyst,106960,US,On-Site,US,Medium,93773
2024,Senior,Full-Time,Data Analyst,153900,US,On-Site,US,Medium,130006
2024,Executive,Full-Time,Head of Data,250000,US,Fully Remote,US,Medium,253091
2023,Senior,Full-Time,Data Analyst,115934,US,Fully Remote,US,Medium,122680
2024,Senior,Full-Time,Business Intelligence,100000,US,On-Site,US,Medium,152508
2023,Senior,Full-Time,Data Engineer,269100,US,On-Site,US,Medium,163312
2023,Senior,Full-Time,Machine Learning Engineer,204000,US,On-Site,US,Medium,201918
2024,Senior,Full-Time,Applied Scientist,290000,US,Fully Remote,US,Medium,207614
2024,Senior,Full-Time,Machine Learning Engineer,250000,US,On-Site,US,Medium,204712
2024,Mid-Level,Full-Time,Data Analytics Manager,68637,US,On-Site,US,Medium,126355
2023,Senior,Full-Time,Data Engineer,94000,US,On-Site,US,Medium,163312
2024,Mid-Level,Full-Time,Business Intelligence Engineer,65000,US,Fully Remote,US,Medium,112482
2022,Senior,Full-Time,Data Analyst,110000,US,Fully Remote,US,Medium,118871
2022,Senior,Full-Time,Data Scientist,154000,US,On-Site,US,Medium,152924
2024,Senior,Full-Time,Data Scientist,162000,US,On-Site,US,Medium,171625
2023,Senior,Full-Time,Data Scientist,231250,US,On-Site,US,Medium,173369
2022,Senior,Full-Time,Data Scientist,104000,US,Fully Remote,US,Medium,163950
2023,Mid-Level,Full-Time,Data Analyst,100000,US,On-Site,US,Medium,106011
2023,Senior,Full-Time,Data Analyst,73500,US,Fully Remote,US,Medium,122680
2023,Senior,Full-Time,Data Analyst,93500,US,Fully Remote,US,Medium,122680
2023,Mid-Level,Full-Time,Analytics Engineer,61520,GB,On-Site,GB,Medium,101589
2022,Mid-Level,Full-Time,Data Analyst,36940,GB,Fully Remote,GB,Medium,59296
2024,Entry-Level,Full-Time,Data Analyst,101000,US,On-Site,US,Medium,93773
2023,Senior,Full-Time,Data Scientist,120000,US,On-Site,US,Medium,173369
2021,Entry-Level,Full-Time,Machine Learning Research Engineer,20000,FR,Hybrid,FR,Medium,54310
2024,Senior,Full-Time,Data Engineer,118000,US,On-Site,US,Medium,162159
2023,Mid-Level,Full-Time,Machine Learning Engineer,98432,GB,On-Site,GB,Medium,116248
2024,Mid-Level,Full-Time,Data Analytics Manager,145400,US,On-Site,US,Medium,126355
2022,Senior,Full-Time,Data Engineer,215000,US,Fully Remote,US,Medium,157016
2023,Senior,Full-Time,ETL Developer,113000,US,Fully Remote,US,Medium,151133
2024,Senior,Full-Time,Business Intelligence Engineer,108500,US,Fully Remote,US,Medium,131792
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,150000,US,On-Site,US,Medium,201877
2023,Executive,Full-Time,Data Engineer,130000,US,On-Site,US,Medium,184765
2022,Senior,Full-Time,Data Scientist,129300,US,On-Site,US,Medium,152924
2022,Mid-Level,Full-Time,Data Engineer,175000,US,On-Site,US,Medium,135676
2024,Senior,Full-Time,Data Engineer,247300,US,On-Site,US,Medium,162159
2023,Executive,Full-Time,Data Science Manager,140100,US,On-Site,US,Large,213218
2024,Senior,Full-Time,Data Scientist,225000,CA,On-Site,CA,Medium,153535
2023,Mid-Level,Full-Time,Data Scientist,123740,US,On-Site,US,Medium,140360
2024,Mid-Level,Full-Time,Data Scientist,240000,US,On-Site,US,Medium,135556
2024,Mid-Level,Full-Time,Data Engineer,50000,GB,On-Site,GB,Medium,75449
